,Id,Model_Name,Model_Year,Brand_Name,Delaer_Name,Certified,Certified_Group,Deal,Mileage,Rating,Rating_Group,Review,Price,Price_Group
1942,1942,2019 Mercedes-Benz GLS 450 Base 4MATIC,2019,Mercedes-Benz,Mercedes-Benz of Fort Washington,Mercedes-Benz Certified,Brand_New,Good Deal,43025,4.6,Four Star,2893.0,45928,Low Price
1943,1943,2021 Porsche Taycan Turbo,2021,Porsche,Mercedes-Benz of Fort Washington,Used,Used,Great Deal,12034,4.6,Four Star,2893.0,114969,High Price
1944,1944,2013 Toyota Avalon Hybrid Limited,2013,Toyota,Mercedes-Benz of Fort Washington,Used,Used,Good Deal,79570,4.6,Four Star,2893.0,17554,Low Price
1945,1945,2021 BMW 330e xDrive,2021,BMW,Mercedes-Benz of Fort Washington,Used,Used,Good Deal,28151,4.6,Four Star,2893.0,36229,Low Price
1946,1946,2017 Tesla Model S 90D,2017,Tesla,Mercedes-Benz of Fort Washington,Used,Used,Good Deal,37356,4.6,Four Star,2893.0,41726,Low Price
1947,1947,2023 Lexus GX 460 Premium,2023,Lexus,BMW of the Main Line,Used,Used,Great Deal,3529,3.9,Three Star,814.0,56200,Medium Price
1948,1948,2020 Porsche 911 Carrera S,2020,Porsche,Jack Ingram Motors,Porsche Certified,Brand_New,Fair Deal,36203,0.0,Bad,56.0,126321,High Price
1949,1949,2021 Toyota 4Runner TRD Off Road Premium,2021,Toyota,Jack Ingram Motors,Used,Used,Good Deal,67103,0.0,Bad,56.0,37957,Low Price
1950,1950,2022 BMW X3 M AWD,2022,BMW,Jack Ingram Motors,Used,Used,Great Deal,12176,0.0,Bad,56.0,68547,Medium Price
1951,1951,2007 Honda Accord EX-L,2007,Honda,Pacifico Ford,Used,Used,Fair Deal,112691,4.8,Four Star,4568.0,8888,Low Price
1952,1952,2023 BMW ALPINA B8 Gran Coupe xDrive,2023,BMW,Pacific BMW,New,New,Other Deal,0,0.0,Bad,390.0,157845,High Price
1953,1953,2021 Ford Mustang Mach-E Premium,2021,Ford,Pacifico Ford,Ford Certified,Brand_New,Good Deal,14865,4.8,Four Star,4568.0,39999,Low Price
1954,1954,2021 Ford Bronco Outer Banks,2021,Ford,Pacifico Ford,Ford Certified,Brand_New,Good Deal,17139,4.8,Four Star,4568.0,56999,Medium Price
1955,1955,2006 Lexus GS 300 ,2006,Lexus,Pacifico Ford,Used,Used,Good Deal,94413,4.8,Four Star,4568.0,10999,Low Price
1956,1956,2021 Ford Expedition XL,2021,Ford,Pacifico Ford,Ford Certified,Brand_New,Good Deal,8996,4.8,Four Star,4568.0,47999,Low Price
1957,1957,2020 BMW X7 xDrive40i,2020,BMW,BMW of Montgomery,Used,Used,Great Deal,56858,4.5,Four Star,308.0,47996,Low Price
1958,1958,2022 Toyota Tundra SR5,2022,Toyota,Hertz Car Sales Philadelphia,Used,Used,Great Deal,23942,0.0,Bad,220.0,46351,Low Price
1959,1959,2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,Capitol Chevrolet AL,Used,Used,Great Deal,36162,4.8,Four Star,262.0,38796,Low Price
1960,1960,2022 Buick Encore Preferred,2022,Buick,Capitol Chevrolet AL,Buick Certified,Brand_New,Good Deal,18674,4.8,Four Star,262.0,22497,Low Price
1961,1961,2019 Hyundai Sonata Limited 2.0T,2019,Hyundai,Capitol Chevrolet AL,Used,Used,Great Deal,54277,4.8,Four Star,262.0,21498,Low Price
1962,1962,2023 Mazda CX-5 2.5 S Premium,2023,Mazda,Pacifico Mazda,Used,Used,Good Deal,3127,4.7,Four Star,2436.0,31499,Low Price
1963,1963,2012 Mazda Mazda5 Sport,2012,Mazda,Pacifico Mazda,Used,Used,Good Deal,104050,4.7,Four Star,2436.0,8999,Low Price
1964,1964,2016 BMW M235 i,2016,BMW,Pacifico Mazda,Used,Used,Fair Deal,24867,4.7,Four Star,2436.0,30799,Low Price
1965,1965,2021 GMC Yukon SLT,2021,GMC,Rivertown Ford,Used,Used,Great Deal,77296,4.6,Four Star,761.0,45203,Low Price
1966,1966,2018 Nissan Armada SV,2018,Nissan,CarMax Columbus - Offering Express Pickup and Home Delivery,Used,Used,Great Deal,44457,0.0,Bad,3.0,28998,Low Price
1967,1967,2020 Mazda CX-9 Sport,2020,Mazda,Sloane Toyota of Glenside,Used,Used,Good Deal,16898,4.9,Four Star,3208.0,25995,Low Price
1968,1968,2020 Jaguar I-PACE S,2020,Jaguar,Faulkner INFINITI of Willow Grove,Used,Used,Great Deal,33806,4.7,Four Star,458.0,34999,Low Price
1969,1969,2015 Ford Escape Titanium,2015,Ford,Honda of Abington,Used,Used,Great Deal,76014,4.3,Four Star,636.0,13950,Low Price
1970,1970,2018 Honda Accord Hybrid EX-L,2018,Honda,Honda of Abington,Used,Used,Good Deal,20105,4.3,Four Star,636.0,25980,Low Price
1971,1971,2002 Ford Thunderbird Deluxe,2002,Ford,Mazda of Abington,Used,Used,Great Deal,33777,4.2,Four Star,340.0,16425,Low Price
1972,1972,2020 Land Rover Discovery Landmark,2020,Land,Mazda of Abington,Used,Used,Great Deal,57947,4.2,Four Star,340.0,32391,Low Price
1973,1973,2024 Subaru Crosstrek Sport,2024,Subaru,Ewing Subaru of Plano,New,New,Other Deal,0,0.0,Bad,390.0,33473,Low Price
1974,1974,2013 Hyundai Elantra SE,2013,Hyundai,Mazda of Abington,Used,Used,Great Deal,81883,4.2,Four Star,340.0,8785,Low Price
1975,1975,2020 Hyundai Tucson SE,2020,Hyundai,Hyundai of Abington,Used,Used,Great Deal,31652,4.5,Four Star,367.0,19219,Low Price
1976,1976,2020 Toyota Camry SE,2020,Toyota,Hyundai of Abington,Used,Used,Good Deal,33370,4.5,Four Star,367.0,22096,Low Price
1977,1977,2021 Toyota Camry Hybrid LE,2021,Toyota,Hyundai of Abington,Used,Used,Good Deal,10403,4.5,Four Star,367.0,27898,Low Price
1978,1978,2019 Toyota Avalon XLE,2019,Toyota,CarsIndex,Used,Used,Good Deal,23094,3.4,Three Star,33.0,26599,Low Price
1979,1979,2023 Hyundai IONIQ 5 SE,2023,Hyundai,CarsIndex,Used,Used,Great Deal,4920,3.4,Three Star,33.0,32499,Low Price
1980,1980,2019 Land Rover Range Rover 5.0L V8 Supercharged Autobiography,2019,Land,Jaguar Land Rover of Willow Grove,Used,Used,Good Deal,56290,4.4,Four Star,391.0,69990,Medium Price
1981,1981,2013 Cadillac ATS 2.5L,2013,Cadillac,Allen Chevrolet Cadillac,Used,Used,Good Deal,90528,4.3,Four Star,1858.0,11974,Low Price
1982,1982,2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,Allen Chevrolet Cadillac,Used,Used,Good Deal,90187,4.3,Four Star,1858.0,42210,Low Price
1983,1983,2013 Dodge Charger R/T,2013,Dodge,Glanzmann Subaru,Used,Used,Good Deal,88079,4.7,Four Star,1780.0,16500,Low Price
1984,1984,2017 Ford Mustang GT,2017,Ford,Allen Chevrolet Cadillac,Used,Used,Good Deal,38432,4.3,Four Star,1858.0,29975,Low Price
1985,1985,2015 Jeep Compass Latitude,2015,Jeep,Allen Chevrolet Cadillac,Used,Used,Good Deal,73454,4.3,Four Star,1858.0,14125,Low Price
1986,1986,2017 Acura MDX 3.5L w/Technology Package,2017,Acura,Acura of Abington,Acura Certified,Brand_New,Good Deal,93514,4.8,Four Star,581.0,22650,Low Price
1987,1987,2020 Acura RDX Technology Package,2020,Acura,Acura of Abington,Acura Certified,Brand_New,Great Deal,45166,4.8,Four Star,581.0,30650,Low Price
1988,1988,1985 Chevrolet Camaro IROC-Z,1985,Chevrolet,eBZZmotors.com,Used,Used,Good Deal,25679,5.0,Five Star,181.0,26989,Low Price
1989,1989,2020 Dodge Durango GT,2020,Dodge,Pellegrino Chrysler Jeep,Dodge Certified,Brand_New,Good Deal,14217,4.9,Four Star,1031.0,36331,Low Price
1990,1990,2020 Porsche Macan Base,2020,Porsche,Executive Auto Sales,Used,Used,Great Deal,47421,0.0,Bad,103.0,34995,Low Price
1991,1991,2023 Ford F-150 XLT,2023,Ford,Chapman Northeast Ford,Used,Used,Fair Deal,2866,4.5,Four Star,739.0,48600,Low Price
1992,1992,2020 Ford F-150 Lariat,2020,Ford,Chapman Northeast Ford,Used,Used,Fair Deal,67944,4.5,Four Star,739.0,36218,Low Price
1993,1993,2007 Toyota 4Runner SR5,2007,Toyota,Colonial Nissan Inc.,Used,Used,Fair Deal,139766,4.9,Four Star,1252.0,14999,Low Price
1994,1994,2020 Acura TLX V6 w/Technology Package,2020,Acura,Acura of Jackson,Used,Used,Good Deal,25291,0.0,Bad,390.0,32995,Low Price
1995,1995,2019 Lexus RX 350 RX 350,2019,Lexus,Cadillac of Jackson,Used,Used,Good Deal,26415,4.7,Four Star,110.0,39900,Low Price
1996,1996,2019 Hyundai Elantra GT Base,2019,Hyundai,Faulkner Hyundai,Hyundai Certified,Brand_New,Good Deal,1822,0.0,Bad,1022.0,20700,Low Price
1997,1997,2018 Land Rover Range Rover Velar D180 HSE R-Dynamic,2018,Land,Faulkner Hyundai,Used,Used,Fair Deal,92103,0.0,Bad,1022.0,33800,Low Price
1998,1998,2021 GMC Yukon Denali,2021,GMC,Seminole Chevrolet GMC,GMC Certified,Brand_New,Good Deal,48401,0.0,Bad,0.0,66988,Medium Price
1999,1999,2021 Acura ILX Technology & A-Spec Pkgs,2021,Acura,PAAUTOSALES.COM,Used,Used,Fair Deal,37458,2.8,Two Star,266.0,26495,Low Price
2000,2000,2020 Toyota Sienna XLE,2020,Toyota,Lee Nissan,Used,Used,Good Deal,52137,4.6,Four Star,56.0,34900,Low Price
2001,2001,2015 Jeep Grand Cherokee Limited,2015,Jeep,Johnson Buick GMC Cadillac,Used,Used,Good Deal,102317,4.4,Four Star,9.0,15988,Low Price
2002,2002,2018 GMC Sierra 1500 Denali,2018,GMC,Gray-Daniels Nissan North,Used,Used,Great Deal,47854,2.5,Two Star,120.0,42997,Low Price
2003,2003,2021 Porsche 911 4S,2021,Porsche,Audi Cherry Hill,Used,Used,Great Deal,5870,0.0,Bad,0.0,166955,High Price
2004,2004,2023 BMW X5 M50i,2023,BMW,Flemington BMW,Used,Used,Good Deal,5140,4.9,Four Star,4639.0,89885,Medium Price
2005,2005,2014 Mercedes-Benz E-Class E 350,2014,Mercedes-Benz,Jackson Mac Haik Chrysler Dodge Jeep Ram,Used,Used,Great Deal,72254,3.7,Three Star,87.0,18197,Low Price
2006,2006,2015 Honda Fit EX-L,2015,Honda,Northway Automotive Newton,Used,Used,Good Deal,59838,3.9,Three Star,31.0,14597,Low Price
2007,2007,2013 Subaru Forester 2.5X,2013,Subaru,Northway Automotive Newton,Used,Used,Great Deal,119405,3.9,Three Star,31.0,9997,Low Price
2008,2008,2010 Lexus LX 570 ,2010,Lexus,Sutton Chevrolet,Used,Used,Great Deal,89573,4.9,Four Star,26.0,30992,Low Price
2009,2009,2021 Ford Bronco Sport Big Bend,2021,Ford,Winner Ford,Used,Used,Good Deal,28083,0.0,Bad,813.0,27995,Low Price
2010,2010,2021 Nissan Maxima 3.5 SR,2021,Nissan,Wilson Kia on Lakeland,Used,Used,Good Deal,43251,2.5,Two Star,25.0,30994,Low Price
2011,2011,2017 Porsche Macan Base,2017,Porsche,Premier Auto Group,Used,Used,Great Deal,90257,0.0,Bad,57.0,23364,Low Price
2012,2012,2013 INFINITI G37 Base,2013,INFINITI,Premier Auto Group,Used,Used,Good Deal,29165,0.0,Bad,57.0,22995,Low Price
2013,2013,2013 Lexus RX 350 F Sport,2013,Lexus,Premier Auto Group,Used,Used,Good Deal,103856,0.0,Bad,57.0,16995,Low Price
2014,2014,2021 Audi RS 7 4.0T quattro,2021,Audi,Elite Acura,Used,Used,Good Deal,36196,4.9,Four Star,979.0,99987,Medium Price
2015,2015,2023 Mazda CX-5 2.5 S Select Package,2023,Mazda,Greenway Mazda,New,New,Other Deal,0,0.0,Bad,390.0,30545,Low Price
2016,2016,2014 Mazda CX-9 Sport,2014,Mazda,Elite Acura,Used,Used,Good Deal,112315,4.9,Four Star,979.0,10487,Low Price
2017,2017,2020 Acura MDX 3.5L,2020,Acura,Davis Acura,Acura Certified,Brand_New,Good Deal,32289,4.7,Four Star,3170.0,30588,Low Price
2018,2018,2022 Chevrolet Silverado 2500 LTZ,2022,Chevrolet,Davis Acura,Used,Used,Great Deal,11952,4.7,Four Star,3170.0,56998,Medium Price
2019,2019,2018 Acura RLX Sport Hybrid Advance Package,2018,Acura,Davis Acura,Used,Used,Good Deal,81898,4.7,Four Star,3170.0,26218,Low Price
2020,2020,2016 Ford Mustang EcoBoost,2016,Ford,Winners Circle Chrysler Dodge Jeep Ram of Franklin VA,Used,Used,Fair Deal,77807,0.0,Bad,4.0,18390,Low Price
2021,2021,2022 Ford Mustang Mach-E Select,2022,Ford,Autolenders Fairless Hill,Used,Used,Great Deal,18242,5.0,Five Star,7.0,35745,Low Price
2022,2022,2018 Toyota 4Runner SR5,2018,Toyota,Holman Toyota,Toyota Certified,Brand_New,Good Deal,66175,4.8,Four Star,535.0,31700,Low Price
2023,2023,2015 Jeep Grand Cherokee Overland,2015,Jeep,Noel Daniels Motor Company,Used,Used,Good Deal,83564,0.0,Bad,390.0,21900,Low Price
2024,2024,2014 Cadillac CTS 2.0L Turbo Luxury,2014,Cadillac,Noel Daniels Motor Company,Used,Used,Good Deal,63845,0.0,Bad,390.0,18700,Low Price
2025,2025,2019 Jaguar XE 25t Prestige,2019,Jaguar,Noel Daniels Motor Company,Used,Used,Good Deal,74918,0.0,Bad,390.0,24800,Low Price
2026,2026,2016 Toyota Land Cruiser Base,2016,Toyota,Noel Daniels Motor Company,Used,Used,Good Deal,127336,0.0,Bad,390.0,51800,Medium Price
2027,2027,2022 Chevrolet Tahoe High Country,2022,Chevrolet,Burlington Kia,Used,Used,Good Deal,21791,4.2,Four Star,1354.0,75001,Medium Price
2028,2028,2014 BMW M6 Gran Coupe,2014,BMW,AutoBay,Used,Used,Good Deal,61175,0.0,Bad,5.0,38999,Low Price
2029,2029,2021 Tesla Model Y Standard Range,2021,Tesla,Auto Haus of Yorktown,Used,Used,Great Deal,52590,4.3,Four Star,137.0,35999,Low Price
2030,2030,2018 Acura RDX Technology Package,2018,Acura,Winners Circle Mazda,Used,Used,Good Deal,36993,4.1,Four Star,216.0,27290,Low Price
2031,2031,2016 Dodge Challenger SRT Hellcat,2016,Dodge,Winners Circle Mazda,Used,Used,Good Deal,48986,4.1,Four Star,216.0,50290,Medium Price
2032,2032,2022 BMW X7 xDrive40i,2022,BMW,Davis Honda,Used,Used,Good Deal,26987,4.4,Four Star,962.0,68373,Medium Price
2033,2033,2021 Honda CR-V Hybrid EX,2021,Honda,Davis Honda,Honda Certified,Brand_New,Good Deal,25102,4.4,Four Star,962.0,32622,Low Price
2034,2034,2016 Lexus RX 350 F Sport,2016,Lexus,Davis Honda,Used,Used,Good Deal,77431,4.4,Four Star,962.0,27535,Low Price
2035,2035,2021 Honda Passport Sport,2021,Honda,Davis Honda,Honda Certified,Brand_New,Good Deal,40038,4.4,Four Star,962.0,28471,Low Price
2036,2036,2022 Ford Explorer Timberline,2022,Ford,Sunset Ford,New,New,Other Deal,0,0.0,Bad,390.0,47300,Low Price
2037,2037,2014 Audi A4 2.0T Premium,2014,Audi,Davis Honda,Used,Used,Good Deal,66498,4.4,Four Star,962.0,12997,Low Price
2038,2038,2015 BMW M3 Base,2015,BMW,Sawyer Lyons Buick GMC of Randolph,Used,Used,Good Deal,39270,4.7,Four Star,26.0,47985,Low Price
2039,2039,2015 Chevrolet Corvette Z06 Hardtop,2015,Chevrolet,Sawyer Lyons Buick GMC of Randolph,Used,Used,Fair Deal,75244,4.7,Four Star,26.0,55985,Medium Price
2040,2040,2015 Chevrolet Corvette Stingray Z51,2015,Chevrolet,Sawyer Lyons Buick GMC of Randolph,Used,Used,Fair Deal,58087,4.7,Four Star,26.0,42985,Low Price
2041,2041,2017 Chevrolet Corvette Stingray,2017,Chevrolet,Sawyer Lyons Buick GMC of Randolph,Used,Used,Great Deal,17488,4.7,Four Star,26.0,48985,Low Price
2042,2042,2013 Chevrolet Camaro 1SS,2013,Chevrolet,Sawyer Lyons Buick GMC of Randolph,Used,Used,Good Deal,52627,4.7,Four Star,26.0,24985,Low Price
2043,2043,2016 Chevrolet Corvette Z06,2016,Chevrolet,Sawyer Lyons Buick GMC of Randolph,Used,Used,Good Deal,33786,4.7,Four Star,26.0,67985,Medium Price
2044,2044,2014 Chevrolet Corvette Stingray Base,2014,Chevrolet,Sawyer Lyons Buick GMC of Randolph,Used,Used,Good Deal,15464,4.7,Four Star,26.0,45985,Low Price
2045,2045,2021 Dodge Challenger R/T Scat Pack,2021,Dodge,Dover Dodge Route 15 Used Car Center,Used,Used,Fair Deal,13811,5.0,Five Star,369.0,51258,Medium Price
2046,2046,2022 Toyota RAV4 Hybrid XLE,2022,Toyota,Dover Dodge Route 15 Used Car Center,Used,Used,Great Deal,9068,5.0,Five Star,369.0,36588,Low Price
2047,2047,2021 Chevrolet Tahoe Z71,2021,Chevrolet,Dover Dodge Route 15 Used Car Center,Used,Used,Fair Deal,33212,5.0,Five Star,369.0,63998,Medium Price
2048,2048,2020 Porsche Macan S,2020,Porsche,Dover Dodge Route 15 Used Car Center,Used,Used,Good Deal,34866,5.0,Five Star,369.0,55998,Medium Price
2049,2049,2021 RAM 1500 Laramie,2021,RAM,Dover Dodge Route 15 Used Car Center,Used,Used,Fair Deal,15513,5.0,Five Star,369.0,56888,Medium Price
2050,2050,2011 Chevrolet Camaro 2SS,2011,Chevrolet,Dover Dodge Route 15 Used Car Center,Used,Used,Good Deal,13404,5.0,Five Star,369.0,29588,Low Price
2051,2051,2021 Mercedes-Benz AMG CLA 35 Base 4MATIC,2021,Mercedes-Benz,J & S Autohaus,Used,Used,Good Deal,14304,4.6,Four Star,156.0,43995,Low Price
2052,2052,2019 Maserati Quattroporte S Q4,2019,Maserati,J & S Autohaus,Used,Used,Great Deal,22485,4.6,Four Star,156.0,42995,Low Price
2053,2053,2019 BMW X7 xDrive50i,2019,BMW,J & S Autohaus,Used,Used,Great Deal,36403,4.6,Four Star,156.0,57995,Medium Price
2054,2054,2017 BMW M240 i xDrive,2017,BMW,J & S Autohaus,Used,Used,Great Deal,41124,4.6,Four Star,156.0,30995,Low Price
2055,2055,2019 Land Rover Range Rover Sport 5.0L Supercharged Dynamic,2019,Land,J & S Autohaus,Used,Used,Great Deal,27545,4.6,Four Star,156.0,58995,Medium Price
2056,2056,2020 Land Rover Range Rover Sport 3.0L Supercharged HSE,2020,Land,J & S Autohaus,Used,Used,Great Deal,38357,4.6,Four Star,156.0,51995,Medium Price
2057,2057,2023 Toyota 4Runner SR5 Premium,2023,Toyota,Spitzer Toyota,New,New,Other Deal,0,0.0,Bad,390.0,42568,Low Price
2059,2059,2021 BMW M340 i,2021,BMW,J & S Autohaus,Used,Used,Great Deal,26543,4.6,Four Star,156.0,43995,Low Price
2060,2060,2020 Audi A6 55 Premium Plus,2020,Audi,J & S Autohaus,Used,Used,Good Deal,21201,4.6,Four Star,156.0,36995,Low Price
